Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"Amen Thompson 2023 Mosaic #13 Elevate - Mosaic","Raw","-78.20","-$3.91","$5.00","$1.09 (01/31/2026)","$2.61","$0.99","$20.00","50.00","39","$101.60"
"Jayden Daniels 2024 Elite #16 Rookie on Deck","PSA 10","-78.20","-$195.49","$250.00","$54.51 (02/01/2026)","$122.32","$43.51","$250.00","37.50","33","$4036.49"
"Dylan Harper 2025 Topps Chrome #252 Base","Raw","-78.19","-$7.65","$9.78","$2.13 (02/06/2026)","$3.20","$0.73","$24.50","0.00","857","$2740.44"
"Rome Odunze 2024 Clearly Donruss #11 Clearly The Rookies - Blue","Raw","-78.19","-$16.81","$21.50","$4.69 (10/23/2025)","$10.42","$3.85","$21.50","0.00","6","$62.53"
"Bilal Coulibaly 2023 Phoenix #285 Red","Raw","-78.18","-$4.48","$5.73","$1.25 (05/25/2025)","$2.20","$1.00","$5.73","-16.67","5","$10.98"
"JJ McCarthy 2024 Contenders #101 Rookie Ticket Auto Variation","PSA 10","-78.18","-$860.01","$1100.00","$239.99 (01/26/2026)","$506.63","$168.50","$1100.00","0.00","37","$18745.13"
"Brock Bowers 2024 Mosaic #313 Orange","PSA 10","-78.18","-$215.00","$275.00","$60.00 (11/09/2025)","$154.85","$60.00","$275.00","0.00","5","$774.25"
"Michael Penix Jr. 2024 National Treasures #215 Rookie Patches","Raw","-78.18","-$107.50","$137.50","$30.00 (01/28/2026)","$63.25","$26.00","$137.50","0.00","6","$379.50"
"Jayden Daniels 2024 Mosaic #302 Green","PSA 10","-78.18","-$215.00","$275.00","$60.00 (01/20/2026)","$98.48","$30.00","$275.00","3500.00","108","$10635.65"
"Xavier Worthy 2024 Donruss #14 Rated Rookies Retro","Raw","-78.17","-$3.58","$4.58","$1.00 (02/04/2026)","$2.98","$0.99","$24.99","154.87","576","$1718.45"
"Bryce Young 2023 Select #14 Concourse Red & Blue Die-Cut","PSA 9","-78.17","-$12.50","$15.99","$3.49 (12/18/2025)","$10.50","$0.99","$20.00","500.00","6","$62.97"
"Dylan Raiola 2024 Prizm Draft Picks #194 Purple","Raw","-78.17","-$55.50","$71.00","$15.50 (01/15/2026)","$60.44","$15.50","$100.00","350.00","9","$544.00"
"Nique Clifford 2025 Topps Silver Pack #TC-NC 1980-81 Topps Chrome","Raw","-78.16","-$3.90","$4.99","$1.09 (02/02/2026)","$2.35","$0.99","$8.00","0.00","88","$206.46"
"Emeka Egbuka 2025 Mosaic #376 Orange","Raw","-78.15","-$26.83","$34.33","$7.50 (01/11/2026)","$25.72","$6.52","$40.00","0.00","9","$231.51"
"Baylor Scheierman 2024 Prizm #236 Red Ice","Raw","-78.15","-$4.65","$5.95","$1.30 (01/05/2026)","$2.51","$0.99","$10.00","0.00","44","$110.40"
"Tank Bigsby 2023 Prizm #322 Rookie Variation - Silver","Raw","-78.15","-$4.47","$5.72","$1.25 (02/02/2026)","$3.16","$0.99","$12.00","-77.33","51","$161.03"
"Joe Milton III 2024 Optic #1 Hidden Potential - Black Pandora","Raw","-78.14","-$58.60","$74.99","$16.39 (11/23/2025)","$37.67","$16.39","$74.99","0.00","5","$188.37"
"Bucky Irving 2024 Gold Standard #160 Base","Raw","-78.14","-$7.15","$9.15","$2.00 (01/12/2026)","$7.89","$0.99","$12.00","11.11","10","$78.88"
"Joe Milton III 2024 Prizm #354 Base","PSA 9","-78.14","-$17.84","$22.83","$4.99 (02/01/2026)","$12.53","$3.75","$26.00","0.00","31","$388.29"
"Matthew Golden 2025 Origins #RJJ-MGN Rookie Jumbo Patch Autographs","Raw","-78.14","-$96.50","$123.50","$27.00 (01/18/2026)","$63.60","$23.00","$131.50","0.00","27","$1717.30"
"Bucky Irving 2024 Mosaic #385 Rookie Autographs - Red","Raw","-78.14","-$75.01","$96.00","$20.99 (12/26/2025)","$65.72","$20.99","$96.00","-26.92","19","$1248.71"
"Brandon Miller 2023 Prizm Deca #205 Base","Raw","-78.13","-$3.83","$4.90","$1.07 (01/28/2026)","$2.62","$0.99","$21.50","-86.10","26","$68.02"
"Brian Thomas Jr. 2024 Optic #214 Orange","Raw","-78.13","-$37.50","$48.00","$10.50 (01/12/2026)","$32.96","$10.50","$59.98","0.00","22","$725.21"
"Trevor Lawrence 2021 Rookies & Stars #101 Base","Raw","-78.13","-$6.25","$8.00","$1.75 (01/22/2026)","$3.29","$0.99","$23.00","-44.44","30","$98.64"
"Jalen Milroe 2025 Rookies & Stars #13 Crusade - Red Plaid","Raw","-78.13","-$6.25","$8.00","$1.75 (02/03/2026)","$4.47","$1.75","$8.00","0.00","6","$26.81"
"Ricky Pearsall 2024 Certified #122 Mirror","Raw","-78.13","-$6.25","$8.00","$1.75 (01/08/2026)","$3.60","$0.99","$8.50","75.00","14","$50.47"
"Dalton Knecht 2024 Mosaic #271 City Edition - Orange","Raw","-78.12","-$6.64","$8.50","$1.86 (02/03/2026)","$3.40","$0.99","$8.50","0.00","40","$136.08"
"Patrick Mahomes II 2024 Prizm #138 Pink Wave","Raw","-78.11","-$9.57","$12.25","$2.68 (02/06/2026)","$5.36","$0.99","$23.00","0.00","165","$885.02"
"Ja'Marr Chase 2024 Photogenic #12 The Shoe Game","Raw","-78.11","-$103.50","$132.50","$29.00 (11/17/2025)","$68.10","$29.00","$132.50","0.00","5","$340.50"
"Brandon Miller 2023 Optic #219 Hyper Pink","PSA 9","-78.11","-$8.03","$10.28","$2.25 (09/13/2025)","$11.05","$2.25","$19.99","-70.59","10","$110.50"
"Kyle Filipowski 2024 Prizm Black #125 Silver","Raw","-78.11","-$4.67","$5.98","$1.31 (01/01/2026)","$2.52","$0.99","$7.50","0.00","12","$30.27"
"Drake Maye 2024 Phoenix #CON-DME Contours","Raw","-78.11","-$39.06","$50.00","$10.94 (02/06/2026)","$8.31","$0.99","$59.00","0.00","2231","$18539.36"
"Gradey Dick 2023 Mosaic #260 NBA Debut - International Blue","Raw","-78.11","-$14.45","$18.50","$4.05 (07/06/2025)","$12.15","$3.25","$20.00","0.00","11","$133.66"
"Spencer Rattler 2024 Topps Resurgence #IPA-SR Ignite Rookie Patch Autographs - White Surge Refractor","Raw","-78.11","-$14.27","$18.27","$4.00 (01/09/2026)","$11.59","$4.00","$18.27","0.00","6","$69.52"
"Kasparas Jakucionis 2025 Topps #220 Holo Foil","Raw","-78.10","-$6.24","$7.99","$1.75 (01/31/2026)","$3.26","$0.99","$9.99","0.00","13","$42.42"
"Xavier Worthy 2024 Select #32 Concourse Red & Blue Shock","Raw","-78.10","-$6.24","$7.99","$1.75 (02/04/2026)","$2.28","$0.99","$9.99","0.00","119","$271.02"
"Zaccharie Risacher 2024 Prizm #10 Luck of the Lottery","Raw","-78.10","-$6.24","$7.99","$1.75 (02/05/2026)","$2.20","$0.99","$7.99","0.00","36","$79.13"
"Bo Nix 2024 Topps Resurgence #125 Base","Raw","-78.10","-$6.24","$7.99","$1.75 (02/05/2026)","$2.41","$0.96","$120.00","0.00","357","$858.96"
"Xavier Worthy 2024 Optic #300 Green Velocity","Raw","-78.10","-$6.24","$7.99","$1.75 (01/26/2026)","$4.24","$0.99","$22.99","0.00","135","$571.81"
"Matas Buzelis 2024 Donruss #240 Winter","Raw","-78.10","-$6.24","$7.99","$1.75 (11/11/2025)","$2.74","$0.99","$7.99","0.00","16","$43.88"
"Matthew Stafford 2018 Prizm #133 Hyper","Raw","-78.10","-$6.24","$7.99","$1.75 (01/27/2026)","$9.55","$1.75","$20.00","-28.57","5","$47.74"
"Reed Sheppard 2024 Revolution #145 Base","Raw","-78.10","-$6.24","$7.99","$1.75 (02/03/2026)","$2.07","$0.50","$10.00","0.00","67","$138.80"
"Alexandre Sarr 2024 Prizm #21 Fireworks - Fast Break","Raw","-78.10","-$6.24","$7.99","$1.75 (02/04/2026)","$3.44","$0.99","$19.99","0.00","62","$213.27"
"Quenton Nelson 2018 Select #2 Concourse Tri-Color","Raw","-78.10","-$3.53","$4.52","$0.99 (12/21/2025)","$5.43","$0.99","$9.99","150.00","5","$27.13"
"JJ McCarthy 2024 Contenders #101 Rookie Ticket Auto Variation","PSA 9","-78.10","-$246.00","$315.00","$69.00 (02/04/2026)","$167.14","$69.00","$315.00","0.00","14","$2340.02"
"Jalen Brunson 2024 Prizm #25 Groovy","Raw","-78.09","-$110.50","$141.50","$31.00 (02/06/2026)","$50.48","$16.50","$172.50","0.00","54","$2725.66"
"Christian McCaffrey 2017 Donruss #318 Base","BGS 9.5","-78.09","-$69.50","$89.00","$19.50 (02/05/2026)","$53.34","$19.50","$89.00","250.00","7","$373.36"
"Gary Payton 1997 Topps Chrome #1 Season's Best - Refractor (Pressure Points)","Raw","-78.09","-$6.70","$8.58","$1.88 (01/28/2026)","$4.36","$1.65","$8.58","6.67","16","$69.72"
"Victor Wembanyama 2025 Topps #PP-15 Power Players - Blue Holo Foil","Raw","-78.08","-$78.07","$99.99","$21.92 (02/02/2026)","$36.47","$16.99","$99.99","0.00","8","$291.76"
"Brian Thomas Jr. 2024 Optic #214 Stars","PSA 10","-78.07","-$158.09","$202.49","$44.40 (11/02/2025)","$79.01","$40.00","$202.49","0.00","7","$553.07"
"Jared McCain 2024 Mosaic #277 City Edition - Orange","Raw","-78.07","-$15.13","$19.38","$4.25 (02/05/2026)","$6.21","$0.99","$20.50","0.00","43","$266.95"
"Eric Dickerson 1984 Topps #280 Base","SGC 8","-78.06","-$29.43","$37.70","$8.27 (12/22/2025)","$21.78","$8.27","$37.70","40.00","21","$457.42"
"Jeremy Sochan 2022 Select #192 Premier Level Maroon Die-Cut","Raw","-78.06","-$5.48","$7.02","$1.54 (02/03/2026)","$3.98","$1.25","$10.00","-25.00","6","$23.85"
"Nick Emmanwori 2025 Mosaic #321 Red Camo","Raw","-78.06","-$7.08","$9.07","$1.99 (01/26/2026)","$2.63","$1.00","$9.07","0.00","6","$15.78"
"Alex Karaban 2024 Bowman Chrome University #100 Prospect Auto - Reptilian Green Refractor (1st)","Raw","-78.06","-$14.05","$18.00","$3.95 (01/30/2026)","$13.99","$3.95","$20.00","0.00","7","$97.93"
"Malik Nabers 2024 Topps Chrome #H-11 Helix","Raw","-78.05","-$170.93","$219.00","$48.07 (12/16/2025)","$130.91","$48.07","$265.00","0.00","28","$3665.35"
"Nico Iamaleava 2024 Bowman Chrome University #139 Blue Mini-Diamond Refractor (1st)","Raw","-78.05","-$16.00","$20.50","$4.50 (11/16/2025)","$14.43","$1.76","$26.00","266.67","11","$158.75"
"Max Christie 2022 Select #181 Premier Level Blue Disco","Raw","-78.05","-$32.00","$41.00","$9.00 (01/13/2026)","$18.30","$5.50","$41.00","0.00","5","$91.49"
"Trey Benson 2024 Optic #293 Freedom","Raw","-78.05","-$3.52","$4.51","$0.99 (10/04/2025)","$5.88","$0.99","$13.38","0.00","5","$29.38"
"Jayden Daniels 2024 One #CB-JDS Color Blast","Raw","-78.05","-$1600.00","$2050.00","$450.00 (02/05/2026)","$861.35","$385.02","$2511.00","0.00","36","$31008.60"
"Dalton Knecht 2024 Hoops #294 Tribute - Green Explosion","Raw","-78.04","-$17.95","$23.00","$5.05 (10/22/2025)","$7.77","$2.25","$23.00","0.00","10","$77.66"
"JJ McCarthy 2024 Optic #235 Rated Rookie Autographs - Purple","Raw","-78.04","-$1244.00","$1594.00","$350.00 (01/15/2026)","$949.98","$350.00","$1594.00","0.00","16","$15199.62"
"Stephon Castle 2024 Select #15 Visionary","Raw","-78.04","-$199.00","$255.00","$56.00 (01/21/2026)","$88.00","$31.00","$255.00","0.00","33","$2903.89"
"Justin Fields 2021 National Treasures #CRS-JF Crossover Rookie Patch Autographs","Raw","-78.04","-$199.00","$255.00","$56.00 (12/01/2025)","$116.46","$56.00","$255.00","0.00","6","$698.78"
"Cam Ward 2025 Rookies & Stars #20 Artistry in Motion","Raw","-78.03","-$4.44","$5.69","$1.25 (02/06/2026)","$2.09","$0.99","$5.69","0.00","45","$93.90"
"Brandon Miller 2023 Optic #219 Holo","Raw","-78.03","-$12.88","$16.50","$3.63 (02/06/2026)","$6.57","$0.99","$20.03","-71.29","149","$979.37"
"Michael Penix Jr. 2024 Prizm #378 Orange Ice","PSA 10","-78.02","-$142.00","$182.00","$40.00 (01/27/2026)","$129.73","$40.00","$199.50","0.00","13","$1686.50"
"JJ McCarthy 2024 Prizm #400 Pink","PSA 10","-78.02","-$177.50","$227.50","$50.00 (01/17/2026)","$129.27","$40.00","$243.00","0.00","31","$4007.44"
"Michael Penix Jr. 2024 Donruss #4 Rookie Gridiron Kings","PSA 8","-78.02","-$6.21","$7.96","$1.75 (11/02/2025)","$6.01","$1.30","$11.25","1300.00","14","$84.14"
"Tidjane Salaun 2024 Prizm #262 Blue","Raw","-78.01","-$19.51","$25.01","$5.50 (02/02/2026)","$10.50","$3.25","$32.33","0.00","18","$189.05"
"Peyton Manning 2024 Topps Signature Class #MG-28 Monarchs of the Game","Raw","-78.01","-$97.51","$125.00","$27.49 (01/21/2026)","$68.69","$10.50","$125.00","0.00","13","$892.95"
"Jayden Daniels 2024 Prizm #24 Fireworks - Green Wave","Raw","-78.00","-$15.66","$20.08","$4.42 (02/05/2026)","$10.40","$0.99","$30.00","36700.00","736","$7651.70"
"Marvin Mims Jr. 2023 Optic #231 Wave","Raw","-78.00","-$3.51","$4.50","$0.99 (02/01/2026)","$4.68","$0.99","$7.99","116.67","13","$60.89"
"Benjamin Morrison 2024 Bowman Chrome University #PA-BMO Prospect Auto - Yellow Refractor (1st)","Raw","-78.00","-$19.50","$25.00","$5.50 (12/18/2025)","$18.96","$5.00","$40.00","71.43","12","$227.47"
"Dereck Lively II 2023 Hoops #HSR-DL Hot Signatures Rookies","Raw","-78.00","-$19.50","$25.00","$5.50 (01/01/2026)","$16.22","$5.50","$29.00","-84.21","9","$145.97"
"Rashee Rice 2023 Prizm #350 Green Wave","Raw","-78.00","-$3.51","$4.50","$0.99 (01/18/2026)","$4.54","$0.99","$21.71","-71.43","54","$245.26"
"Zion Williamson 2019 Hoops #258 Winter","Raw","-78.00","-$3.51","$4.50","$0.99 (01/29/2026)","$2.79","$0.99","$12.99","-16.67","15","$41.82"
"Jaylen Waddle 2021 Prizm Draft Picks #103 Silver","Raw","-78.00","-$3.90","$5.00","$1.10 (01/13/2026)","$2.15","$0.89","$5.00","-14.29","6","$12.89"
"Asa Newell 2025 Topps #223 Team Color Border Variation","Raw","-78.00","-$39.00","$50.00","$11.00 (12/24/2025)","$31.78","$11.00","$50.00","0.00","7","$222.45"
"Tanner McKee 2023 Select #218 Club Level White Die-Cut","Raw","-78.00","-$3.51","$4.50","$0.99 (11/20/2025)","$4.75","$0.99","$9.99","100.00","6","$28.53"
"Brock Bowers 2024 Rookies & Stars #114 Red","Raw","-78.00","-$3.51","$4.50","$0.99 (12/09/2025)","$3.04","$0.99","$24.99","100.00","32","$97.24"
"Devin Booker 2015 Donruss #3 Elite Dominator Rookies","Raw","-78.00","-$19.50","$25.00","$5.50 (01/28/2026)","$15.84","$5.50","$25.00","-30.00","7","$110.88"
"Jermaine Burton 2024 Prizm Deca #63 Red","Raw","-78.00","-$3.51","$4.50","$0.99 (08/27/2025)","$2.66","$0.99","$5.00","0.00","10","$26.64"
"JJ McCarthy 2024 Optic #235 Pink","Raw","-78.00","-$19.50","$25.00","$5.50 (02/02/2026)","$11.62","$0.99","$37.00","0.00","679","$7888.05"
"Kel'el Ware 2024 Prizm #248 Red Sparkle","Raw","-78.00","-$78.00","$100.00","$22.00 (01/09/2026)","$29.72","$14.40","$100.00","0.00","19","$564.62"
"Breece Hall 2022 Prizm #NR-10 New Recruits - No Huddle","Raw","-78.00","-$3.51","$4.50","$0.99 (08/24/2025)","$2.70","$0.99","$4.99","-72.22","5","$13.48"
"Rome Odunze 2024 Select #236 Club Level Silver","Raw","-78.00","-$3.51","$4.50","$0.99 (01/25/2026)","$3.21","$0.99","$15.50","0.00","83","$266.46"
"Brock Bowers 2024 Origins #146 Base","Raw","-78.00","-$17.55","$22.50","$4.95 (02/06/2026)","$5.52","$0.99","$22.50","-34.46","175","$966.12"
"Cam Skattebo 2025 Donruss #302 No Name","Raw","-78.00","-$58.50","$75.00","$16.50 (11/30/2025)","$40.28","$16.50","$75.00","0.00","9","$362.49"
"Kate Martin 2024 Prizm WNBA #148 Rookie Variation - Pulsar","Raw","-78.00","-$19.50","$25.00","$5.50 (12/18/2025)","$9.89","$0.99","$29.95","0.00","52","$514.37"
"Kenny Pickett 2022 Chronicles #PB-6 Prizm Black - Silver","Raw","-78.00","-$3.51","$4.50","$0.99 (02/06/2026)","$3.82","$0.99","$20.00","-49.02","26","$99.28"
"Jalen Royals 2025 Donruss #321 Press Proof Red","Raw","-78.00","-$3.51","$4.50","$0.99 (01/18/2026)","$2.15","$0.99","$4.50","0.00","10","$21.51"
"Keshon Gilbert 2024 Bowman Chrome University #45 Prospect Auto - Black & White Stealth Refractor (1st)","Raw","-78.00","-$19.50","$25.00","$5.50 (10/05/2025)","$15.29","$2.80","$36.00","0.00","8","$122.30"
"Ladd McConkey 2024 Topps Chrome #212 Blue Refractor","Raw","-78.00","-$9.75","$12.50","$2.75 (01/12/2026)","$7.63","$0.99","$15.50","0.00","12","$91.54"
"Zach Edey 2024 Prizm #249 Blue Ice","Raw","-78.00","-$58.50","$75.00","$16.50 (12/31/2025)","$43.60","$16.50","$86.00","0.00","21","$915.63"
"Rome Odunze 2024 Select #372 Suite Level","Raw","-78.00","-$3.51","$4.50","$0.99 (02/03/2026)","$2.41","$0.99","$5.85","0.00","35","$84.23"
"Michael Porter Jr. 2018 Select #37 Concourse Tri-Color","PSA 9","-78.00","-$6.24","$8.00","$1.76 (12/19/2025)","$6.80","$1.76","$12.50","150.00","5","$34.01"
"Josh Allen 2023 Prizm #32 Silver","Raw","-78.00","-$3.51","$4.50","$0.99 (02/01/2026)","$4.37","$0.99","$22.00","-56.92","137","$598.54"
"Jalen Duren 2022 Select #98 Concourse Red Cracked Ice","Raw","-78.00","-$3.51","$4.50","$0.99 (02/01/2026)","$1.89","$0.99","$4.50","57.69","41","$77.56"
"Cam Ward 2025 Optic #1 Passing Grade","Raw","-78.00","-$3.51","$4.50","$0.99 (02/05/2026)","$2.94","$0.99","$7.50","0.00","16","$46.97"
"Tidjane Salaun 2024 Hoops #292 Tribute - Winter","Raw","-78.00","-$5.46","$7.00","$1.54 (12/03/2025)","$2.68","$1.54","$7.00","0.00","7","$18.75"
"Trey Lance 2021 Mosaic #244 NFL Debut - Green","Raw","-78.00","-$3.90","$5.00","$1.10 (08/06/2025)","$2.91","$1.10","$7.00","-72.22","5","$14.55"
"Amen Thompson 2023 Optic #2 Express Lane - Pink","Raw","-78.00","-$19.50","$25.00","$5.50 (11/16/2025)","$23.30","$5.50","$32.00","400.00","5","$116.50"
"Anthony Richardson 2023 Zenith #2 1994 Pacific - Blue","Raw","-78.00","-$3.51","$4.50","$0.99 (12/16/2025)","$3.90","$0.99","$5.00","-91.53","5","$19.48"
"Michael Porter Jr. 2018 Prizm #14 Emergent","PSA 10","-78.00","-$3.51","$4.50","$0.99 (12/21/2025)","$6.23","$0.99","$12.00","-20.00","12","$74.79"
"JJ Watt 2011 Topps Chrome #104 Base","Raw","-78.00","-$7.80","$10.00","$2.20 (02/02/2026)","$4.88","$0.99","$17.99","-30.71","88","$429.62"
"LaMelo Ball 2021 Prizm #185 Orange Ice","Raw","-78.00","-$3.51","$4.50","$0.99 (02/03/2026)","$2.36","$0.99","$5.04","50.00","9","$21.22"
"Mike Sanders 1987 Fleer #96 Base","Raw","-78.00","-$3.51","$4.50","$0.99 (01/11/2026)","$1.76","$0.99","$4.99","-12.12","29","$51.07"
"Trevor Etienne 2024 Bowman Chrome University #PA-TET Prospect Auto - Refractor","Raw","-78.00","-$6.24","$8.00","$1.76 (01/19/2026)","$7.31","$1.00","$15.50","-48.28","15","$109.71"
"Ron Holland II 2024 Select #198 Premier Level White","Raw","-78.00","-$9.75","$12.50","$2.75 (01/08/2026)","$9.11","$2.75","$20.95","0.00","11","$100.17"
"Tim Duncan 2013 Prizm #80 Green","Raw","-78.00","-$19.50","$25.00","$5.50 (11/18/2025)","$19.63","$5.50","$35.00","600.00","7","$137.39"
"Cason Wallace 2023 Select #298 Courtside Light Blue Disco","Raw","-78.00","-$19.50","$25.00","$5.50 (12/14/2025)","$15.16","$5.50","$25.00","-50.00","9","$136.47"
"Aidan O'Connell 2023 Clearly Donruss #51 Base","Raw","-78.00","-$3.51","$4.50","$0.99 (12/08/2025)","$2.81","$0.99","$10.00","-84.00","8","$22.45"
"Cason Wallace 2023 Contenders #123 Rookie Ticket Auto","Raw","-78.00","-$19.50","$25.00","$5.50 (02/01/2026)","$26.43","$5.50","$50.00","-12.50","14","$370.00"
"Terrence Shannon Jr. 2024 Donruss #226 Holo Laser","Raw","-78.00","-$3.51","$4.50","$0.99 (12/06/2025)","$4.39","$0.99","$8.00","0.00","13","$57.02"
"Troy Franklin 2024 Origins #113 Blue","Raw","-78.00","-$3.51","$4.50","$0.99 (01/10/2026)","$3.96","$0.99","$5.50","80.00","9","$35.65"
"Aaliyah Edwards 2024 Prizm WNBA #70 Silver","PSA 9","-78.00","-$19.50","$25.00","$5.50 (12/21/2025)","$11.86","$5.50","$25.00","0.00","5","$59.32"
"Angel Reese 2024 Prizm WNBA #12 Groovy - Blue","Raw","-78.00","-$116.99","$149.99","$33.00 (01/19/2026)","$53.72","$20.50","$149.99","0.00","13","$698.38"
"Xavier Worthy 2024 Select #224 Club Level Tri-Color","Raw","-77.99","-$17.72","$22.72","$5.00 (02/05/2026)","$8.69","$1.25","$22.72","0.00","26","$225.83"
"Maurice Cheeks 1987 Fleer #20 Base","PSA 9","-77.99","-$19.49","$24.99","$5.50 (11/17/2025)","$25.38","$5.50","$50.00","-60.00","8","$203.03"
"Amen Thompson 2023 Mosaic #13 Elevate - Reactive Blue","Raw","-77.99","-$19.49","$24.99","$5.50 (02/01/2026)","$16.00","$5.50","$24.99","800.00","9","$143.99"
"Archie Manning 1972 Topps #55 Base","PSA 4","-77.99","-$19.49","$24.99","$5.50 (01/11/2026)","$19.77","$5.50","$29.99","8.33","13","$256.98"
"Ron Holland II 2024 Select #198 Premier Level Light Blue Disco","Raw","-77.99","-$19.49","$24.99","$5.50 (12/29/2025)","$7.25","$2.25","$24.99","0.00","7","$50.78"
"Scoot Henderson 2023 Select #269 Courtside Purple Cracked Ice","Raw","-77.99","-$19.49","$24.99","$5.50 (12/02/2025)","$17.47","$1.80","$28.06","-75.00","5","$87.36"
"Reed Sheppard 2024 Prizm #24 Instant Impact","Raw","-77.99","-$6.20","$7.95","$1.75 (01/24/2026)","$1.68","$0.50","$11.99","0.00","60","$100.60"
"Trey Benson 2024 Donruss #326 Base","Raw","-77.98","-$5.46","$7.00","$1.54 (01/27/2026)","$3.00","$0.33","$13.79","160.00","26","$78.13"
"Desmond Bane 2020 Optic #180 Holo","Raw","-77.98","-$2.55","$3.27","$0.72 (02/04/2026)","$2.61","$0.72","$13.00","3.39","61","$159.41"
"Rickea Jackson 2024 Prizm WNBA #144 Rookie Variation - Green","Raw","-77.98","-$12.39","$15.89","$3.50 (02/05/2026)","$3.65","$0.99","$20.00","0.00","133","$485.67"
"Michael Penix Jr. 2024 Donruss #308 Optic Preview - Football Emoji","PSA 9","-77.98","-$71.74","$92.00","$20.26 (11/04/2025)","$72.03","$20.26","$95.00","700.00","8","$576.26"
"Egor Demin 2025 Topps #RRR-ED Rookie Roundball Remnants - Green Rainbow","Raw","-77.98","-$3.50","$4.50","$0.99 (01/26/2026)","$5.50","$0.99","$12.00","0.00","10","$54.96"
"Brian Thomas Jr. 2024 Origins #119 Base","Raw","-77.98","-$3.50","$4.50","$0.99 (02/03/2026)","$2.65","$0.99","$13.51","-0.90","110","$291.71"
"Bucky Irving 2024 Select #239 Club Level Black & Green Shock","Raw","-77.98","-$3.50","$4.50","$0.99 (01/24/2026)","$1.80","$0.99","$4.99","0.00","27","$48.70"
"Tyreke Evans 2009 Topps #107 Chrome","Raw","-77.97","-$6.23","$7.99","$1.76 (01/28/2026)","$3.85","$0.99","$7.99","25.00","5","$19.25"
"Brian Thomas Jr. 2024 Elite #106 Maroon","Raw","-77.97","-$6.23","$7.99","$1.76 (11/16/2025)","$5.91","$1.04","$10.00","-26.09","17","$100.51"
"Bo Nix 2024 Topps Resurgence #125 White Surge Refractor","Raw","-77.97","-$25.34","$32.50","$7.16 (09/18/2025)","$21.56","$6.50","$32.50","0.00","10","$215.64"
"Michael Penix Jr. 2024 Optic #279 Wave","PSA 9","-77.97","-$67.95","$87.15","$19.20 (01/25/2026)","$65.37","$15.50","$91.00","0.00","12","$784.40"
"Clelin Ferrell 2019 Prizm #316 Rookie Autographs - Green Scope","Raw","-77.97","-$6.24","$8.00","$1.76 (12/13/2025)","$3.01","$0.99","$8.00","0.00","5","$15.05"
"Tua Tagovailoa 2020 Donruss #302 Canvas","Raw","-77.97","-$3.50","$4.49","$0.99 (02/05/2026)","$6.45","$0.99","$30.00","-37.78","28","$180.61"
