Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"Jonah Tong 2026 Topps #4 Base","Raw","-37.59","-$0.92","$2.44","$1.53 (02/16/2026)","$1.80","$0.99","$3.45","7300.00","74","$132.96"
"Derik Queen 2025 Topps Chrome Sapphire Edition #263 Base","Raw","-37.88","-$11.54","$30.46","$18.92 (02/16/2026)","$24.31","$9.26","$38.00","266.67","33","$802.31"
"Cam Schlittler 2025 Bowman Chrome #BCP-166 Prospects (1st)","Raw","-38.09","-$1.39","$3.64","$2.25 (02/16/2026)","$5.64","$0.99","$29.99","38.89","50","$281.92"
"Drake Maye 2024 Select #3 Select Certified Rookies","Raw","-38.47","-$1.39","$3.61","$2.22 (02/16/2026)","$3.44","$0.99","$8.95","-62.73","82","$281.85"
"Litleo 2025 Mega Evolution #139/132 Illustration Rare","Raw TCG (Near Mint)","-39.19","-$1.93","$4.93","$3.00 (02/16/2026)","$3.72","$1.50","$6.81","-9.76","37","$137.81"
"Caitlin Clark 2024 Prizm Draft Picks #57 Base","Raw","-39.28","-$2.88","$7.34","$4.46 (02/16/2026)","$4.67","$0.99","$23.40","-18.37","40","$186.81"
"Michael Jordan 1990 Hoops #5 All-Star","Raw","-39.33","-$1.13","$2.88","$1.75 (02/16/2026)","$2.92","$0.88","$24.22","30.23","56","$163.73"
"Cam Skattebo 2025 Prizm #363 Base","Raw","-39.69","-$0.97","$2.44","$1.47 (02/15/2026)","$2.15","$0.99","$5.50","10.00","44","$94.57"
"Wigglytuff 2025 Mega Evolution: Phantasmal Flames #105/94 Illustration Rare","Raw TCG (Near Mint)","-39.89","-$3.86","$9.67","$5.81 (02/16/2026)","$6.63","$3.00","$22.00","-25.00","66","$437.62"
"Stephen Curry 2025 Topps Chrome Sapphire Edition #201 Base","Raw","-40.37","-$33.71","$83.50","$49.79 (02/15/2026)","$55.33","$27.00","$94.00","400.00","30","$1659.75"
"Colson Montgomery 2026 Topps #157 Base","Raw","-40.78","-$1.22","$3.00","$1.78 (02/16/2026)","$1.85","$0.92","$5.00","2600.00","54","$99.92"
"Mark Jackson 1990 Hoops #205 Base (Menendez Brothers in Background)","Raw","-40.90","-$3.38","$8.27","$4.89 (02/16/2026)","$7.34","$0.99","$21.00","9.62","114","$836.62"
"Cam Skattebo 2025 Donruss #302 Base","Raw","-41.41","-$0.88","$2.13","$1.25 (02/16/2026)","$2.12","$0.99","$23.79","-17.54","47","$99.43"
"Nick Kurtz 2025 Topps Chrome Update #90CU-21 1990 Topps Chrome","Raw","-41.97","-$2.54","$6.04","$3.50 (02/16/2026)","$4.63","$0.99","$9.49","-30.91","38","$176.04"
"Jac Caglianone 2026 Topps #138 Base","Raw","-42.92","-$1.68","$3.92","$2.24 (02/16/2026)","$2.58","$0.93","$20.00","10200.00","206","$531.12"
"Drake Maye 2024 Prizm #2 Prizmatic","Raw","-43.79","-$2.34","$5.34","$3.00 (02/16/2026)","$5.08","$0.99","$15.04","-63.12","52","$264.42"
"Team Rocket's Mimikyu 2025 Japanese Mega: Mega Dream ex #205/193 Art Rare","Raw TCG (Near Mint)","-44.65","-$3.55","$7.95","$4.40 (02/16/2026)","$7.40","$1.25","$24.50","25.00","40","$296.07"
"Kasparas Jakucionis 2025 Topps Chrome #270 X-Fractor","Raw","-46.62","-$1.75","$3.75","$2.00 (02/16/2026)","$2.38","$1.29","$4.99","130.43","53","$126.21"
"Mega Heracross ex 2025 Mega Evolution: Phantasmal Flames #4/94 Double Rare","Raw TCG (Near Mint)","-46.91","-$1.14","$2.43","$1.29 (02/16/2026)","$1.98","$0.95","$5.99","36.36","30","$59.47"
"Victor Wembanyama 2023 Hoops #298 Tribute","Raw","-47.30","-$2.33","$4.93","$2.60 (02/16/2026)","$3.71","$1.00","$10.00","22.22","33","$122.50"
"Michael Jordan 1991 Upper Deck #44 Base","Raw","-47.50","-$1.92","$4.04","$2.12 (02/16/2026)","$4.86","$0.99","$31.49","0.00","44","$213.81"
"Jordan Yost 2025 Bowman Draft #CPA-JY Chrome Prospect Auto (1st)","Raw","-47.90","-$15.81","$33.00","$17.19 (02/15/2026)","$21.39","$10.52","$37.00","66.67","40","$855.43"
"Tyler Bremner 2025 Bowman Draft #BDC-37 Chrome - Refractor (1st)","Raw","-48.41","-$1.80","$3.71","$1.92 (02/16/2026)","$2.46","$0.99","$7.99","57.89","30","$73.77"
"Michael Jordan 1993 Fleer #28 Base","Raw","-48.65","-$1.89","$3.88","$1.99 (02/16/2026)","$4.19","$1.25","$20.00","-14.29","30","$125.65"
"Spinning Axe 2026 Spiritforged #186/221 Epic","Raw TCG (Near Mint)","-48.70","-$32.39","$66.50","$34.11 (02/16/2026)","$42.91","$25.00","$70.00","244.44","31","$1330.22"
"Kon Knueppel 2025 Topps #GN-4 Generation Now","Raw","-49.15","-$1.40","$2.85","$1.45 (02/16/2026)","$2.01","$0.73","$10.00","11.86","66","$132.84"
"Wade Boggs 1983 Topps #498 Base","Raw","-49.72","-$5.55","$11.16","$5.61 (02/16/2026)","$11.07","$4.86","$17.25","28.21","50","$553.30"
"Drake Maye 2024 Mosaic #303 Base","Raw","-51.22","-$1.09","$2.13","$1.04 (02/16/2026)","$2.45","$0.99","$8.54","-61.15","54","$132.35"
"Caitlin Clark 2024 Prizm Monopoly WNBA #WNBA27 Insert","Raw","-51.33","-$4.35","$8.47","$4.13 (02/16/2026)","$8.91","$2.75","$25.00","68.42","32","$285.22"
"Michael Jordan 1992 Fleer Ultra #216 Jam Sessions","Raw","-51.35","-$3.37","$6.56","$3.19 (02/16/2026)","$4.77","$0.99","$14.98","10.53","42","$200.20"
"Nolan McLean 2026 Topps #214 Base","Raw","-51.98","-$1.90","$3.66","$1.76 (02/16/2026)","$2.05","$0.99","$5.00","0.00","79","$161.93"
"Paldean Wooper 2025 Mega Evolution: Phantasmal Flames #102/94 Illustration Rare","Raw TCG (Near Mint)","-52.25","-$2.74","$5.24","$2.50 (02/16/2026)","$4.23","$1.04","$12.22","21.74","56","$236.84"
"Kade Anderson 2025 Bowman Draft #BDC-3 Chrome - Refractor (1st)","Raw","-52.56","-$6.57","$12.50","$5.93 (02/16/2026)","$6.99","$1.04","$20.25","-2.33","42","$293.71"
"Cam Ward 2025 Optic #293 Base","Raw","-52.85","-$1.93","$3.65","$1.72 (02/16/2026)","$2.01","$0.99","$10.00","35.14","50","$100.43"
"Tyler Shough 2025 Donruss #304 Optic Preview - Pink","Raw","-53.49","-$2.88","$5.38","$2.50 (02/16/2026)","$5.61","$2.26","$22.50","-26.92","38","$213.23"
"Eli Willits 2025 Bowman Draft Mega Box #BDC-1 Chrome (1st)","Raw","-53.61","-$5.21","$9.71","$4.51 (02/16/2026)","$8.08","$1.00","$19.50","21.43","51","$412.23"
"Samuel Basallo 2026 Topps #104 Base","Raw","-53.67","-$1.61","$3.00","$1.39 (02/16/2026)","$1.66","$0.97","$3.99","0.00","46","$76.32"
"Drake Maye 2024 Optic #3 Rookie Primary Colors","Raw","-54.24","-$1.35","$2.49","$1.14 (02/13/2026)","$2.18","$0.99","$5.50","-37.70","38","$82.94"
"Steelix 2025 Mega Evolution #150/132 Illustration Rare","Raw TCG (Near Mint)","-54.59","-$6.77","$12.41","$5.63 (02/16/2026)","$8.40","$0.99","$18.33","-22.50","31","$260.38"
"Kenneth Walker III 2022 Optic #218 Base","Raw","-54.66","-$1.21","$2.21","$1.00 (02/16/2026)","$2.00","$0.99","$5.50","34.78","31","$62.15"
"Drake Maye 2024 Optic #3 2014 Retro Series","Raw","-55.48","-$6.38","$11.50","$5.12 (02/16/2026)","$7.38","$0.99","$21.81","-53.85","30","$221.45"
"Cam Ward 2025 Prizm #352 Base","Raw","-56.69","-$2.16","$3.81","$1.65 (02/16/2026)","$3.31","$0.99","$8.00","-22.50","31","$102.61"
"Shedeur Sanders 2025 Prizm #302 Base","Raw","-59.38","-$1.45","$2.44","$0.99 (02/16/2026)","$2.10","$0.99","$4.25","32.35","45","$94.45"
"Seth Hernandez 2025 Bowman Draft #BDC-25 Chrome (1st)","Raw","-59.40","-$2.56","$4.31","$1.75 (02/16/2026)","$3.35","$0.99","$11.50","7.32","44","$147.33"
"Drake Maye 2024 Mosaic #273 NFL Debut","Raw","-60.15","-$1.98","$3.29","$1.31 (02/16/2026)","$3.00","$0.99","$22.00","-63.59","71","$212.74"
"Ace Bailey 2025 Topps Chrome #255 Refractor","Raw","-60.72","-$8.50","$14.00","$5.50 (02/16/2026)","$6.47","$0.99","$20.00","-28.95","54","$349.40"
"Pawmi 2024 Scarlet & Violet: Paldean Fates #226/091 Illustration Rare","Raw TCG (Near Mint)","-62.56","-$1.65","$2.64","$0.99 (02/16/2026)","$2.83","$0.99","$6.14","-5.88","32","$90.64"
"Bo Nix 2024 Select #30 Concourse","Raw","-63.91","-$1.95","$3.05","$1.10 (02/16/2026)","$1.77","$0.99","$12.52","-11.11","40","$70.85"
"Kobe Bryant 1997 Topps #171 Base","Raw","-63.99","-$5.88","$9.19","$3.31 (02/16/2026)","$8.22","$2.26","$22.00","15.38","30","$246.49"
"Kon Knueppel 2025 Topps Chrome #XW-10 Xs & Whoas","Raw","-65.12","-$7.25","$11.13","$3.88 (02/16/2026)","$6.44","$0.99","$22.50","-5.26","36","$231.91"
"Jaxson Dart 2025 Mosaic #362 Base","Raw","-71.34","-$3.14","$4.41","$1.26 (02/16/2026)","$2.32","$0.99","$21.50","-30.00","49","$113.66"
