Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"Emeka Egbuka 2025 Donruss #375 Optic Preview - Pink","Raw","-40.42","-$0.85","$2.10","$1.25 (02/07/2026)","$2.20","$0.99","$4.26","11.76","19","$41.75"
"Quinshon Judkins 2025 Donruss #5 Rated Rookies Retro","Raw","-40.48","-$0.67","$1.66","$0.99 (02/07/2026)","$1.65","$0.99","$2.99","14.29","8","$13.20"
"Michael Jordan 1992 Fleer Ultra #4 All-NBA Team","Raw","-40.62","-$7.52","$18.52","$11.00 (02/07/2026)","$13.75","$4.00","$20.00","25.00","10","$137.54"
"Caleb Williams 2024 Topps Resurgence #117 Sky Blue & Pink Shock Refractor","Raw","-40.63","-$3.76","$9.26","$5.50 (02/06/2026)","$7.42","$3.25","$10.00","100.00","6","$44.54"
"Ashton Jeanty 2025 Rookies & Stars #9 Crusade - Red Plaid","Raw","-40.64","-$2.22","$5.47","$3.25 (02/07/2026)","$3.85","$2.75","$5.95","-36.36","7","$26.95"
"Tyrese Proctor 2025 Topps Chrome #300 Refractor","Raw","-40.72","-$0.68","$1.67","$0.99 (02/04/2026)","$1.13","$0.99","$1.67","-44.44","5","$5.63"
"Ausar Thompson 2023 Prizm #178 Pink Ice","Raw","-40.82","-$2.28","$5.59","$3.31 (02/07/2026)","$4.52","$2.50","$9.50","133.33","7","$31.63"
"Blake Corum 2024 Optic #208 Holo","Raw","-40.84","-$1.02","$2.51","$1.48 (02/03/2026)","$1.89","$0.99","$2.99","150.00","5","$9.46"
"Jaxson Dart 2025 Donruss #400 Press Proof Blue","Raw","-40.90","-$3.46","$8.46","$5.00 (02/07/2026)","$9.38","$3.25","$24.24","25.00","20","$187.67"
"Shedeur Sanders 2025 Phoenix #154 Red Winter","Raw","-40.91","-$4.50","$11.00","$6.50 (02/07/2026)","$11.59","$6.50","$15.95","66.67","5","$57.96"
"Caitlin Clark 2024 Prizm Draft Picks #57 Variation - Green","Raw","-40.95","-$10.23","$24.99","$14.76 (02/05/2026)","$17.45","$12.28","$24.99","400.00","5","$87.26"
"Kareem Abdul-Jabbar 1981 Topps #20 Base","Raw","-41.00","-$2.78","$6.78","$4.00 (02/07/2026)","$9.40","$4.00","$21.34","-7.69","12","$112.82"
"Victor Wembanyama 2023 Prizm Monopoly #81 Base","PSA 9","-41.01","-$7.70","$18.78","$11.08 (02/02/2026)","$17.50","$8.50","$28.50","100.00","6","$104.99"
"Ace Bailey 2025 Topps Chrome #D-5 Destiny - Refractor","Raw","-41.02","-$1.31","$3.19","$1.88 (02/07/2026)","$2.60","$1.00","$7.50","20.00","6","$15.63"
"Cedric Coward 2025 Topps Chrome #261 Basketball Refractor","Raw","-41.03","-$8.00","$19.50","$11.50 (02/07/2026)","$11.98","$2.26","$19.50","133.33","7","$83.85"
"Luther Burden III 2025 Mosaic #383 Silver","Raw","-41.04","-$1.39","$3.38","$1.99 (02/07/2026)","$2.07","$0.99","$4.59","125.00","9","$18.67"
"Jared Verse 2024 Optic #242 Purple Shock","Raw","-41.18","-$0.88","$2.13","$1.25 (02/06/2026)","$1.70","$0.99","$2.39","133.33","7","$11.92"
"Giannis Antetokounmpo 2014 Prizm #73 Base","Raw","-41.18","-$3.50","$8.50","$5.00 (02/07/2026)","$7.11","$4.25","$9.99","100.00","6","$42.64"
"Cooper Flagg 2025 Topps #201 Base","SGC 10","-41.22","-$50.50","$122.50","$72.00 (02/07/2026)","$106.40","$72.00","$125.00","-28.57","5","$532.00"
"Kon Knueppel 2025 Topps Chrome #BD-23 Ball of Duty","Raw","-41.23","-$1.20","$2.92","$1.72 (02/07/2026)","$3.01","$0.99","$23.00","-6.06","62","$186.92"
"Cooper DeJean 2024 Optic #221 Blue Hyper","Raw","-41.23","-$1.41","$3.42","$2.01 (02/06/2026)","$2.71","$1.04","$3.79","0.00","8","$21.64"
"Caleb Williams 2024 Phoenix #CON-CWS Contours - Wave","Raw","-41.25","-$4.13","$10.00","$5.88 (02/07/2026)","$10.30","$2.25","$15.50","150.00","5","$51.50"
"LeBron James 2025 Topps Chrome #127 Prism Refractor","Raw","-41.34","-$2.23","$5.40","$3.17 (02/07/2026)","$5.26","$1.00","$10.50","17.65","20","$105.11"
"Bo Nix 2024 Phoenix #159 Base","Raw","-41.38","-$1.65","$3.98","$2.33 (02/07/2026)","$2.57","$0.99","$8.00","100.00","22","$56.60"
"Michael Jordan 1989 Fleer #3 Stickers","Raw","-41.55","-$3.97","$9.56","$5.59 (02/07/2026)","$8.46","$2.25","$20.50","-53.97","29","$245.35"
"Collin Murray-Boyles 2025 Topps Chrome #259 X-Fractor","Raw","-41.58","-$0.97","$2.34","$1.37 (02/07/2026)","$2.51","$0.99","$5.50","566.67","40","$100.43"
"Drake Maye 2024 Prizm #2 Prizmatic - Silver","Raw","-41.65","-$7.91","$19.00","$11.09 (02/07/2026)","$11.76","$0.99","$21.00","200.00","12","$141.11"
"Steve Young 1986 Topps #374 Base","PSA 7","-41.83","-$13.14","$31.42","$18.27 (02/03/2026)","$26.16","$15.50","$37.25","150.00","5","$130.80"
"Steve Johnson 1986 Fleer #55 Base","Raw","-41.94","-$3.25","$7.75","$4.50 (02/06/2026)","$8.00","$4.50","$14.99","-14.29","6","$47.99"
"Drake Maye 2024 Select #218 Club Level","Raw","-41.96","-$2.17","$5.17","$3.00 (02/07/2026)","$5.03","$0.99","$16.50","1.08","94","$473.14"
"Shaquille O'Neal 1992 Topps #362 Base","PSA 8","-42.00","-$6.09","$14.50","$8.41 (02/06/2026)","$11.40","$5.50","$15.50","250.00","7","$79.82"
"Jared McCain 2024 Prizm #222 Pink Ice","Raw","-42.00","-$1.68","$4.00","$2.32 (02/07/2026)","$2.56","$0.99","$4.00","250.00","14","$35.91"
"Caleb Williams 2024 Mosaic #289 NFL Debut - Silver","Raw","-42.10","-$2.36","$5.61","$3.25 (02/05/2026)","$6.13","$0.99","$11.00","-11.11","8","$49.07"
"Cedric Coward 2025 Topps Chrome #261 Prism Refractor","Raw","-42.17","-$2.00","$4.75","$2.75 (02/07/2026)","$4.15","$2.00","$6.99","0.00","12","$49.77"
"Bernard King 1986 Fleer #60 Base","Raw","-42.17","-$4.01","$9.51","$5.50 (02/07/2026)","$6.96","$3.25","$12.00","-14.29","6","$41.76"
"Anfernee Hardaway 1993 Topps Finest #189 Base","Raw","-42.21","-$3.38","$8.00","$4.62 (02/07/2026)","$4.50","$1.00","$8.00","433.33","16","$72.06"
"Ryan Williams 2025 Prizm Draft Picks #151 Gold Ice","Raw","-42.22","-$0.95","$2.25","$1.30 (02/07/2026)","$1.47","$0.99","$2.25","-50.00","5","$7.33"
"Ja Morant 2025 Topps Chrome Sapphire Edition #158 Base","Raw","-42.31","-$2.75","$6.50","$3.75 (02/07/2026)","$4.00","$2.25","$6.50","66.67","5","$20.00"
"Jayden Daniels 2024 Prizm #24 Fireworks - Green","Raw","-42.42","-$2.16","$5.08","$2.92 (02/06/2026)","$4.05","$2.25","$5.50","120.00","11","$44.59"
"Jalen Johnson 2021 Prizm #305 Red White Blue","Raw","-42.43","-$4.24","$10.00","$5.76 (02/05/2026)","$7.46","$4.25","$10.00","500.00","6","$44.76"
"Tetairoa McMillan 2025 Mosaic #8 Introductions - No Huddle","Raw","-42.48","-$3.29","$7.74","$4.45 (02/05/2026)","$5.73","$0.99","$10.50","150.00","5","$28.65"
"Dwyane Wade 2021 Hoops #87 SLAM","Raw","-42.49","-$1.84","$4.33","$2.49 (02/07/2026)","$4.16","$2.49","$6.50","-14.29","6","$24.98"
"Puka Nacua 2023 Absolute #189 Base","Raw","-42.50","-$0.83","$1.96","$1.13 (02/07/2026)","$2.55","$0.99","$9.00","-62.86","13","$33.14"
"Drake Maye 2024 Select #5 Select Future","Raw","-42.54","-$1.61","$3.78","$2.17 (02/07/2026)","$3.04","$0.99","$7.01","-36.81","91","$276.67"
"Cameron Brink 2024 Select WNBA #56 Concourse","Raw","-42.61","-$1.21","$2.84","$1.63 (02/07/2026)","$2.03","$1.00","$2.84","100.00","6","$12.16"
"Abdul Carter 2025 Prizm #394 Lazer","Raw","-42.64","-$0.74","$1.74","$1.00 (02/07/2026)","$1.84","$0.99","$2.99","150.00","5","$9.22"
"Rob Dillingham 2024 Prizm #250 Silver","Raw","-42.67","-$5.12","$12.00","$6.88 (02/07/2026)","$5.73","$0.99","$13.00","133.33","21","$120.40"
"Cam Skattebo 2025 Phoenix #168 Silver","Raw","-42.69","-$1.49","$3.49","$2.00 (02/05/2026)","$4.49","$0.99","$8.98","40.00","7","$31.44"
"Bryce Young 2023 Contenders #TS41V Rookie Ticket Swatches Variation","Raw","-42.69","-$1.49","$3.49","$2.00 (02/06/2026)","$3.49","$2.00","$5.50","400.00","5","$17.47"
"Victor Wembanyama 2023 Optic #2 White Hot Rookies - Holo","Raw","-42.71","-$6.26","$14.66","$8.40 (02/06/2026)","$12.30","$6.80","$18.00","20.00","6","$73.79"
"TreVeyon Henderson 2025 Optic #248 Holo","Raw","-42.72","-$5.15","$12.06","$6.91 (02/07/2026)","$7.40","$1.00","$12.50","57.14","11","$81.42"
"Malik Nabers 2024 Select #15 Turbocharged","Raw","-42.78","-$1.50","$3.50","$2.00 (02/07/2026)","$1.92","$0.99","$5.00","200.00","9","$17.25"
"Shedeur Sanders 2025 Mosaic #302 Reactive Purple","Raw","-42.78","-$2.99","$6.99","$4.00 (02/06/2026)","$4.42","$3.00","$6.99","-25.00","6","$26.49"
"Cam Skattebo 2025 Rookies & Stars #21 Crusade - Silver","Raw","-42.80","-$2.99","$6.99","$4.00 (02/07/2026)","$5.61","$3.00","$10.99","18.18","13","$72.96"
"Travis Hunter 2025 Mosaic #279 Rookie Variation - Blue Scope","Raw","-42.82","-$3.00","$7.00","$4.00 (02/06/2026)","$5.21","$4.00","$8.99","0.00","7","$36.44"
"Colston Loveland 2025 Mosaic #275 Rookie Variation - Silver","Raw","-42.86","-$3.75","$8.75","$5.00 (02/07/2026)","$6.71","$4.25","$13.25","-36.36","7","$46.99"
"Orlando Woolridge 1986 Fleer #130 Base","Raw","-42.86","-$2.63","$6.13","$3.50 (02/07/2026)","$5.49","$3.00","$8.00","75.00","7","$38.44"
"Bo Nix 2024 Mosaic #271 NFL Debut","Raw","-42.86","-$0.75","$1.75","$1.00 (02/07/2026)","$1.39","$0.80","$2.04","-28.57","15","$20.80"
"Jaxon Smith-Njigba 2023 Mosaic #ND-12 NFL Debut - Reactive Blue","Raw","-42.93","-$4.14","$9.65","$5.51 (02/07/2026)","$10.12","$5.51","$15.00","175.00","11","$111.28"
"Travis Hunter 2025 Mosaic #301 Purple Scope","Raw","-42.94","-$2.82","$6.57","$3.75 (02/04/2026)","$5.42","$2.50","$9.50","50.00","6","$32.54"
"CJ Stroud 2023 Optic #244 Base","Raw","-43.05","-$2.65","$6.16","$3.51 (02/07/2026)","$4.64","$0.99","$20.00","-25.00","15","$69.59"
"Cooper Flagg 2025 Topps Now Draft #D1 Base (Print Run: 123,650)","PSA 9","-43.05","-$11.72","$27.22","$15.50 (02/05/2026)","$23.56","$15.50","$34.89","-66.67","14","$329.90"
"Amen Thompson 2023 Prizm #150 Ice","Raw","-43.14","-$5.69","$13.19","$7.50 (02/07/2026)","$10.95","$7.50","$14.95","-36.36","7","$76.64"
"Drake Maye 2024 Score-A-Treat #17 Rising Stars - Orange Pumpkins","Raw","-43.19","-$0.97","$2.24","$1.27 (02/07/2026)","$2.13","$0.90","$12.04","-44.87","43","$91.67"
"Drake Maye 2024 Phoenix #179 Lazer","Raw","-43.21","-$8.75","$20.25","$11.50 (02/07/2026)","$18.81","$10.50","$27.00","-42.86","8","$150.50"
"Bo Nix 2024 Donruss #369 Optic Preview - Pink","Raw","-43.22","-$8.19","$18.95","$10.76 (02/07/2026)","$12.62","$10.00","$18.95","-53.85","6","$75.71"
"Vinnie Johnson 1986 Fleer #56 Base","Raw","-43.25","-$3.14","$7.26","$4.12 (02/07/2026)","$5.73","$2.99","$7.26","0.00","8","$45.83"
"Michael Jordan 1996 Hoops #335 Career Best Game","Raw","-43.29","-$1.15","$2.65","$1.50 (02/07/2026)","$2.44","$1.25","$3.99","28.57","9","$21.96"
"Yang Hansen 2025 Topps Chrome #266 Negative Refractor","Raw","-43.29","-$3.68","$8.50","$4.82 (02/07/2026)","$6.06","$0.99","$8.50","400.00","5","$30.30"
"Hakeem Olajuwon 1987 Fleer #80 Base","Raw","-43.33","-$6.49","$14.99","$8.50 (02/05/2026)","$12.79","$7.00","$22.99","0.00","5","$63.97"
"Dylan Harper 2025 Topps Chrome Sapphire Edition #252 Base","Raw","-43.33","-$73.66","$170.00","$96.34 (02/06/2026)","$112.39","$94.99","$179.00","71.43","12","$1348.65"
"Cade Cunningham 2021 Hoops #201 Base","Raw","-43.33","-$0.98","$2.25","$1.27 (02/07/2026)","$1.44","$1.00","$2.25","200.00","12","$17.27"
"LaMelo Ball 2020 Donruss #202 Base","Raw","-43.35","-$0.76","$1.75","$0.99 (02/07/2026)","$1.97","$0.99","$4.99","225.00","13","$25.59"
"Ace Bailey 2025 Topps Chrome #BD-24 Ball of Duty","Raw","-43.43","-$0.76","$1.75","$0.99 (02/07/2026)","$1.92","$0.99","$8.34","0.00","14","$26.92"
"Drake Powell 2025 Topps Chrome #272 Refractor","Raw","-43.43","-$0.76","$1.75","$0.99 (02/07/2026)","$1.35","$0.99","$2.02","-54.55","5","$6.74"
"Michael Jordan 1995 Hoops #1 Number Crunchers","Raw","-43.48","-$7.30","$16.79","$9.49 (02/07/2026)","$14.86","$9.49","$16.79","0.00","5","$74.28"
"Drake Maye 2024 Score-A-Treat #17 Rising Stars - Green Bats","Raw","-43.48","-$1.34","$3.08","$1.74 (02/07/2026)","$2.66","$0.99","$20.00","-50.00","44","$117.22"
"Jaxon Smith-Njigba 2023 Donruss #7 The Rookies","Raw","-43.61","-$1.74","$3.99","$2.25 (02/07/2026)","$5.29","$1.79","$15.00","21.05","23","$121.76"
"Anfernee Hardaway 1997 Fleer Ultra #7-SPP Star Power Plus","Raw","-43.64","-$19.62","$44.95","$25.33 (02/04/2026)","$27.84","$18.27","$44.95","400.00","5","$139.22"
"Drake Maye 2024 Prizm #22 Fireworks - Green Wave","Raw","-43.71","-$8.74","$20.00","$11.26 (02/07/2026)","$13.68","$3.00","$20.50","-17.65","28","$383.10"
"Marvin Harrison Jr. 2024 Prizm #20 Fireworks","Raw","-43.72","-$0.87","$1.99","$1.12 (02/06/2026)","$3.10","$0.89","$13.50","600.00","7","$21.70"
"Cameron Brink 2024 Prizm Monopoly WNBA #WNBA6 Insert","Raw","-43.72","-$0.87","$1.99","$1.12 (02/07/2026)","$2.69","$1.06","$7.99","200.00","6","$16.12"
"Shedeur Sanders 2025 Optic #3 2015 Retro","Raw","-43.75","-$1.75","$4.00","$2.25 (02/05/2026)","$4.01","$1.83","$4.99","33.33","8","$32.05"
"Bo Nix 2024 Select #30 Concourse Green & Yellow Shock","Raw","-43.75","-$3.50","$8.00","$4.50 (02/06/2026)","$6.33","$3.00","$8.00","-28.57","5","$31.67"
"LeBron James 2003 Upper Deck MVP #201 Base","Raw","-43.75","-$35.00","$80.00","$45.00 (02/06/2026)","$80.94","$30.00","$130.00","-16.67","5","$404.69"
"Andre Reed 1986 Topps #388 Base","Raw","-43.80","-$1.75","$4.00","$2.25 (02/07/2026)","$3.71","$1.50","$6.50","-20.00","12","$44.56"
"Collin Murray-Boyles 2025 Topps Chrome Sapphire Edition #259 Base","Raw","-43.80","-$10.95","$25.00","$14.05 (02/06/2026)","$17.25","$4.25","$25.00","71.43","12","$207.00"
"Kon Knueppel 2025 Topps Chrome #GT-19 Go Time","Raw","-43.82","-$1.23","$2.81","$1.58 (02/07/2026)","$2.62","$0.99","$9.95","-28.72","67","$175.30"
"Brock Bowers 2024 Mosaic #286 NFL Debut - Green","Raw","-43.92","-$1.11","$2.52","$1.41 (02/04/2026)","$1.86","$0.99","$3.00","400.00","5","$9.28"
"Michael Jordan 1998 Upper Deck Black Diamond #12 Base","Raw","-43.93","-$3.51","$7.99","$4.48 (02/06/2026)","$6.13","$3.00","$10.29","-12.50","7","$42.89"
"Ashton Jeanty 2025 Rookies & Stars #9 Crusade - Silver","Raw","-44.00","-$2.75","$6.25","$3.50 (02/07/2026)","$3.60","$1.62","$10.50","14.29","8","$28.80"
"Dylan Harper 2025 Topps #GN-2 Generation Now - Holo Foil","Raw","-44.00","-$0.88","$2.00","$1.12 (02/06/2026)","$2.44","$0.99","$5.50","30.00","13","$31.71"
"Sam Darnold 2018 Optic #151 Holo","Raw","-44.00","-$44.00","$100.00","$56.00 (02/05/2026)","$79.60","$56.00","$100.00","-16.67","5","$398.00"
"Drake Maye 2024 Donruss #3 Rookie Gridiron Kings","Raw","-44.01","-$3.62","$8.23","$4.61 (02/07/2026)","$8.12","$2.00","$20.96","-17.28","67","$544.18"
"Luka Doncic 2021 Hoops #230 SLAM","Raw","-44.05","-$4.85","$11.00","$6.15 (02/05/2026)","$7.96","$5.00","$16.00","-37.50","5","$39.81"
"Matthew Golden 2025 Prizm #326 Lazer","Raw","-44.13","-$1.58","$3.58","$2.00 (02/06/2026)","$3.45","$2.00","$5.00","25.00","10","$34.48"
"Sam Darnold 2018 Select Premier Level","Raw","-44.26","-$3.38","$7.63","$4.25 (02/07/2026)","$6.55","$3.25","$10.00","-61.54","5","$32.75"
"Cam Ward 2025 Mosaic #272 Rookie Variation - Green","Raw","-44.38","-$2.00","$4.50","$2.50 (02/07/2026)","$2.86","$0.99","$5.50","85.71","13","$37.20"
"Will Howard 2025 Mosaic #318 Silver","Raw","-44.43","-$2.00","$4.49","$2.50 (02/06/2026)","$3.00","$2.00","$4.49","-36.36","7","$20.98"
"Cam Ward 2025 Mosaic #17 Men of Mastery - No Huddle","Raw","-44.44","-$3.20","$7.20","$4.00 (02/07/2026)","$6.14","$4.00","$9.50","66.67","5","$30.69"
"Trae Young 2018 Hoops #250 Base","PSA 10","-44.45","-$6.89","$15.50","$8.61 (02/07/2026)","$9.67","$4.55","$15.50","500.00","6","$58.02"
"Tetairoa McMillan 2025 Optic #209 Holo","Raw","-44.61","-$4.41","$9.88","$5.47 (02/07/2026)","$10.22","$3.94","$15.00","114.29","15","$153.35"
"Drake Maye 2024 Select #113 Premier Level","Raw","-44.61","-$3.00","$6.72","$3.72 (02/07/2026)","$5.14","$0.99","$22.50","-28.14","189","$971.18"
"Allen Iverson 1996 Skybox Premium #216 Rookies","Raw","-44.65","-$2.28","$5.11","$2.83 (02/07/2026)","$2.90","$0.99","$11.50","22.22","11","$31.85"
"JJ McCarthy 2024 Prizm #400 Silver","Raw","-44.65","-$9.88","$22.13","$12.25 (02/07/2026)","$22.13","$1.00","$35.99","100.00","22","$486.77"
"Michael Jordan 1993 Hoops #257 All-Star","Raw","-44.69","-$0.80","$1.79","$0.99 (02/07/2026)","$2.10","$0.99","$8.99","114.29","15","$31.54"
"LaMelo Ball 2020 Mosaic #202 Base","Raw","-44.69","-$0.80","$1.79","$0.99 (02/07/2026)","$1.33","$0.99","$2.29","40.00","7","$9.28"
"Victor Wembanyama 2023 Hoops Premium Stock #108 Base","Raw","-44.70","-$1.73","$3.87","$2.14 (02/07/2026)","$3.97","$0.99","$9.50","38.89","25","$99.31"
"Jaxon Smith-Njigba 2023 Prizm Draft Picks #135 Gold Ice","Raw","-44.79","-$6.49","$14.49","$8.00 (02/05/2026)","$10.61","$5.00","$15.55","-78.26","5","$53.04"
"Kyle McCord 2025 Prizm #434 Rookie Variation - Silver","Raw","-44.89","-$2.24","$4.99","$2.75 (02/04/2026)","$3.05","$1.50","$4.99","66.67","5","$15.24"
"Tyler Shough 2025 Donruss #304 Optic Preview - Red Wave","Raw","-44.91","-$4.12","$9.17","$5.05 (02/07/2026)","$9.14","$5.05","$14.00","-14.29","18","$164.60"
"Luka Doncic 2018 Chronicles #183 Playoff","Raw","-45.00","-$9.00","$20.00","$11.00 (02/07/2026)","$14.80","$11.00","$20.00","150.00","5","$73.99"
"Tyler Shough 2025 Mosaic #9 Introductions - Silver","Raw","-45.09","-$2.69","$5.96","$3.27 (02/04/2026)","$4.30","$2.99","$7.67","100.00","6","$25.80"
"Fernando Mendoza 2025 Bowman Chrome University #109 Teal Lava Refractor (1st)","Raw","-45.10","-$24.64","$54.64","$30.00 (02/07/2026)","$52.35","$30.00","$79.85","-40.00","6","$314.13"
"Michael Jordan 1993 Fleer #3 Sharpshooters","Raw","-45.16","-$14.00","$31.00","$17.00 (02/07/2026)","$19.02","$13.60","$31.00","25.00","5","$95.10"
"Brian Thomas Jr. 2024 Prizm #314 Lazer","Raw","-45.18","-$1.64","$3.63","$1.99 (02/04/2026)","$2.70","$1.04","$4.09","20.00","6","$16.20"
"Drake Maye 2024 Donruss #49 Rated Rookies Throwback","Raw","-45.32","-$4.25","$9.37","$5.13 (02/07/2026)","$7.93","$1.00","$21.59","-23.26","33","$261.55"
"Cameron Brink 2024 Prizm WNBA #143 Rookie Variation","Raw","-45.34","-$2.21","$4.87","$2.66 (02/07/2026)","$3.00","$0.99","$6.99","-18.75","13","$38.95"
"Trevor Lawrence 2021 Prizm #331 Base","Raw","-45.36","-$1.66","$3.66","$2.00 (02/05/2026)","$4.77","$2.00","$11.50","-40.00","9","$42.95"
"Caleb Williams 2022 Bowman Chrome University #50 Prospects (1st)","Raw","-45.39","-$2.03","$4.46","$2.44 (02/07/2026)","$2.28","$0.99","$10.00","5.88","18","$41.08"
"Kasparas Jakucionis 2025 Topps Chrome Sapphire Edition #270 Base","Raw","-45.45","-$10.68","$23.50","$12.82 (02/07/2026)","$13.70","$5.96","$23.50","25.00","5","$68.49"
"John Elway 1987 Topps #31 Base","Raw","-45.45","-$1.25","$2.75","$1.50 (02/06/2026)","$1.67","$0.91","$3.00","-10.00","9","$15.02"
"Jeremiah Fears 2025 Topps Chrome Sapphire Edition #257 Base","Raw","-45.45","-$22.50","$49.50","$27.00 (02/07/2026)","$29.00","$17.50","$49.50","-14.29","6","$174.00"
"Terrell Davis 1995 SP #130 Base","Raw","-45.45","-$2.50","$5.50","$3.00 (02/06/2026)","$4.20","$2.50","$5.65","133.33","7","$29.40"
"Egor Demin 2025 Topps #208 Base","Raw","-45.45","-$1.25","$2.75","$1.50 (02/07/2026)","$1.86","$1.20","$4.25","200.00","6","$11.16"
"Derek Harper 1986 Fleer #44 Base","Raw","-45.52","-$7.51","$16.50","$8.99 (02/06/2026)","$8.21","$3.25","$16.50","-40.00","6","$49.23"
"Drake Maye 2024 Origins #8 Start-Ups","Raw","-45.60","-$13.00","$28.50","$15.50 (02/07/2026)","$23.75","$11.01","$37.00","50.00","9","$213.76"
"Stephon Castle 2024 Prizm #234 Base","Raw","-45.62","-$1.25","$2.75","$1.49 (02/07/2026)","$2.79","$1.00","$22.00","-53.19","22","$61.44"
"Emeka Egbuka 2025 Prizm Draft Picks #85 Gold Ice","Raw","-45.65","-$0.84","$1.84","$1.00 (02/07/2026)","$2.24","$0.99","$5.50","83.33","11","$24.67"
"Caitlin Clark 2024 Prizm Draft Picks #23 All-American","Raw","-45.65","-$3.31","$7.25","$3.94 (02/07/2026)","$5.97","$1.00","$13.29","23.53","21","$125.33"
"Michael Jordan 1993 Fleer #28 Base","Raw","-45.66","-$2.64","$5.78","$3.14 (02/07/2026)","$3.56","$0.99","$20.00","68.18","37","$131.78"
"Caleb Williams 2024 Clearly Donruss #51 Base","Raw","-46.00","-$5.75","$12.50","$6.75 (02/07/2026)","$8.05","$4.99","$12.50","-70.00","6","$48.30"
"Drake Maye 2024 Topps Chrome #203 Prism Refractor","Raw","-46.03","-$17.48","$37.98","$20.50 (02/07/2026)","$36.12","$19.50","$50.00","9.09","12","$433.38"
"Brock Purdy 2022 Donruss #374 Base","Raw","-46.11","-$5.13","$11.13","$6.00 (02/07/2026)","$5.11","$1.25","$20.00","-28.57","10","$51.07"
"Drake Maye 2024 Elite #185 Status Explosion","Raw","-46.12","-$31.67","$68.67","$37.00 (02/06/2026)","$48.61","$37.00","$68.67","500.00","6","$291.67"
"Travis Hunter 2025 Rookies & Stars #186 Rookies Signatures","Raw","-46.12","-$18.83","$40.83","$22.00 (02/07/2026)","$40.25","$22.00","$70.00","0.00","6","$241.50"
"Khaman Maluach 2025 Topps Silver Pack #TC-KM 1980-81 Topps Chrome","Raw","-46.15","-$1.50","$3.25","$1.75 (02/07/2026)","$2.50","$0.99","$5.00","200.00","6","$14.97"
"Kel'el Ware 2024 Optic #280 Holo","Raw","-46.20","-$0.85","$1.84","$0.99 (02/06/2026)","$2.13","$0.99","$3.04","600.00","7","$14.89"
"Stephon Castle 2024 Optic #14 Splash!","Raw","-46.31","-$1.50","$3.25","$1.75 (02/07/2026)","$2.41","$0.99","$5.50","-25.00","6","$14.48"
"De'Aaron Fox 2017 Optic #196 Shock","Raw","-46.31","-$1.50","$3.25","$1.75 (02/07/2026)","$3.55","$0.99","$6.00","400.00","5","$17.73"
"Cedric Coward 2025 Topps #GN-11 Generation Now","Raw","-46.34","-$0.85","$1.84","$0.99 (02/04/2026)","$1.69","$0.99","$3.00","100.00","6","$10.16"
"Asa Newell 2025 Topps Chrome Sapphire Edition #273 Base","Raw","-46.34","-$4.75","$10.25","$5.50 (02/06/2026)","$11.38","$5.50","$17.00","100.00","8","$91.00"
"Cameron Brink 2024 Prizm WNBA #143 Rookie Variation - Blue Velocity","Raw","-46.39","-$6.49","$13.99","$7.50 (02/07/2026)","$10.58","$7.50","$17.99","20.00","6","$63.47"
"Blake Corum 2024 Optic #208 Base","Raw","-46.48","-$0.92","$1.99","$1.07 (02/03/2026)","$1.25","$0.99","$1.99","66.67","5","$6.25"
"Jaxson Dart 2025 Mosaic #11 Notoriety - Mosaic","Raw","-46.49","-$3.47","$7.47","$4.00 (02/07/2026)","$4.81","$1.50","$10.95","-9.09","10","$48.12"
"Michael Penix Jr. 2024 Mosaic #308 Silver","Raw","-46.55","-$1.05","$2.25","$1.20 (02/07/2026)","$2.34","$1.20","$3.25","25.00","5","$11.69"
"Cade Cunningham 2021 Select #11 Concourse Blue Prizm","Raw","-46.60","-$3.49","$7.49","$4.00 (02/06/2026)","$3.72","$1.85","$7.49","150.00","5","$18.58"
"Drake Maye 2024 Prizm #4 Emergent - Green Wave","Raw","-46.63","-$6.88","$14.75","$7.87 (02/07/2026)","$13.31","$4.99","$24.00","-28.21","28","$372.79"
